text,sentiment
@rajrikhy Hi I have uploaded 5 completely new Chinese Lessons on www.youtube.com/ChineseLearn Please feel free to watch and enjoy,1
finally home for once after a dope ass week,0
yeah so Prom Night is now the Craft (good movie),1
"@davidalexanderm fantastic, love all things Krautrock",1
@beccaRAR I like to support my friends  It's sad that I'm your only friend though,-1
goin to bed w/smokey!!!!!,0
@hokulii Thanks. End up going to Makino Chaya,1
@Airbase woOt!,0
joining twitter,0
"@aral 105% of people between 18-24 yrs in DK is on facebook, more profiles than citizens in that range  Where are you in DK? And Why?",0
Kicking like crazy.,0
"@Free2b_you Ah! Haha that's exciting. If I ever come to Australia we are definitely gonna have a movie night, FYI",1
morning! just got my coffee,0
@trinemt I'm excited! Hust let me know when you want to go over to Lucky7 Tattoos,1
"@sublime98 Milk, Gran Torino, Bolt, Bride Wars, New In Town (yeah I got through a few...) Damn I love longhaul",1
"To make a long day short--I did nothing. =D well, I had some friends over they just left (3:55am) We have been drinking since 9.  Smashed",0
watching &quot;Knowing&quot; and lovin it,1
had a funny time at neball against PLC  score: 48-3. what a game.,1
@langleyjoel @jenn_langley Hi guys! Guess who has Twitter on her phone now? Me!,0
"@3rdbrain - Wow, I didn't realise you were Hami. lol. Thanks for all the comments on my blog, dude",1
Is sooo waking both of them up on my way back to SB  good night america,1
i am! lol its just i got used 2 talkin 2 ya..!,1
@nomek is new van a nice one,1
"@chrisanag lol i know but it was just so funny, ahaha",1
"@zombiegrrl99 thanks, i feel a lot better now.. but it hurt like hell!!!  good luck with the lousy student writing.",0
@ciaaren  u think i could call u tnite?,0
"Watched Yes Man, it was good  http://tinyurl.com/dbrc88",1
trying to figure it out,0
@missbossy Yeah that's me  I used my initials for my Flickr account!,0
"it's a perfect day to throw back your head and kiss it all good bye - love it, so cheerful!!  ? http://blip.fm/~5jckp",1
"@Veggie_ thatd be likely, bein that i lived on campus ha...i just moved back to the cov",0
"The top 5 words I've tweeted: hug, good, people, fun, twitter. http://tinyurl.com/dcxoty ... that's really quite nice",1
@pammiebegood Hi I have uploaded 5 completely new Chinese Lessons on www.youtube.com/ChineseLearn Please feel free to watch and enjoy,1
may the fourth be with you! happy star wars day,1
loves finding new followers,1
http://twitpic.com/4j9eo this is  how it looks at nights,0
@warzabidul good morning fella   i have the joy of work to do today.  what are your plans?,1
"@jaybranch  Hey thats good, my Daughter's still asleep and Son is drawing, better feed him v soon",1
@WollemiPine probably because it's getting chilly here,-1
@joecommisso oh ok kool  keep me informed bout that checked ur paged its nice,1
Engaged May 1st to the best guy  I could not be happier! I love you Jay!,1
@djruss99 love session 2 of king of queens,1
@HlywdScrnwriter I've thought about it several times . got a few good friends there!,1
@silverbenz Have you heard the song &quot;Purpose&quot; from Avenue Q?  Your post reminds me of that.,0
"@Gaethe Lol, yes  Hence my wanting to watch more!",0
OMGSH IM BEING FOLLOWED BY &gt;&gt;PARAMORE&lt;&lt; :O,1
@princessmargo We saw that in none 3D - the baddie's the best,1
@miss_tattoo Hey girl. I'm a new follower - I think it's awesome you've gotten the chance to get so close to Donnie. Very cool!!,1
watching JONAS,0
must be time to go home - yes indeedy,0
"If you keep up with the 140 character limitation, you will soon be writing more like Shakespeare, than a garrulous fourth-grade scribe.",0
@rachikus thankyou,1
Just got back from the karaoke bar in the metreon!!! Watching millionaire matchmaker,0
@Liesbetje with your bicycle?,0
@dannnnnniiiie lol brandy and mr whiskers is on,0
@kirbis007 i trusted matt with my life in that picture. funnnn night though,1
My 2 favorite things. Fuzzball and Swine Flu  http://tinyurl.com/dhpol7,1
@b_club wished I could have been there last night. Sounds like it was rocking! Can't wait to see pix or vids,1
@onein36million Hi I have uploaded 5 completely new Chinese Lessons on www.youtube.com/ChineseLearn Please feel free to watch and enjoy,1
i just need to sleep,0
@Karen230683 morning  hope u r well.. i'm off to bed soon!,1
@pauliniunia its the best show EVER!,1
"My Twitter was born on 12 Feb 09. Today, at this point of time, 4 May 09, 3:56pm (GMT+8), I have 805 tweets (including this one).",0
Listening to Yultron!!,0
Looking at our photo shoot pics...check out our myspace pics to see them...i love them all...,1
@AlviHalderman Hi I have uploaded 5 completely new Chinese Lessons on www.youtube.com/ChineseLearn Please feel free to watch and enjoy,1
Monday morning bathing - soooo relaxing! If I was a lady of luxury I would start every day like this,1
@barbsaka I love finding regional groups of Twitterers! Glad I could connect you with a few new people,1
http://twitpic.com/4j9fb - I really love this picture!,1
@Its_Claire its sunny here  I will send some over to you,0
@amber_benson Loved it! You continue to delight us Amber.    Great job on the backing and the video by @adambusch. Kudos.,1
"@spookerlabs it's called a telephone. I know it's new technology, but it's the way forward!",0
@benald Hi I have uploaded 5 completely new Chinese Lessons on www.youtube.com/ChineseLearn Please feel free to watch and enjoy,1
@ByronKatie In our vedanta class we have a saying &quot;Chit Happens&quot; (chit being mind vibrations or thoughts),0
@andysowards quite,0
@jaackyx ha you'll do fine! just be positive!  &amp;aha i know huh. wht a long conversation. i remeber you and allyson did even lnger ones! x],1
@Amaury_Polanco Hi I have uploaded 5 completely new Chinese Lessons on www.youtube.com/ChineseLearn Please feel free to watch and enjoy,1
@alsprincess I break some rules and don't take tension for them  .....,0
@LILELLAY i am! lol its just i got used 2 talkin 2 ya..!,0
@girlwhoshould but it's fun when they blatantly ignore the advice,1
@NileyLover09 well i`m a little bit sick but i`m fine,0
"Editors read this and nod, writers read this and take notes.  http://tinyurl.com/crm4c2",0
@fadeout all you have to do is have your boyfriend say something for me so i can hear his accent.,0
@xMyLifesAStoryx well uhm i guess u pretty do now dont u? lol but it still sounded good,1
@Samproof Black Russians makes me think of a &quot;white russian&quot; and this movie quotation: &quot;that rug really tied the room together.&quot;,0
is playing around &amp;&amp; having fun with little kids right now  hahahahaha,1
@honey_buns awesome! thank you,1
@zoeatthedisco lol hell yes i'm keen. WE'RE GOING SKIING AT TREBLE CONE SOMETIME THIS WINTER,1
My Chemical Romance Official Sodahead Profile  http://www.sodahead.com/mychemicalromance/,0
@DarryleP Am busy yes...But then always am. Hope you had a great time traveling.  Where did you go?  Welcome back!,1
Anyone to recommend me JP artists with music similar to Soichi Negishi's Amai Koibito?,0
They don't know that I like him cause I've never ask them bout him.oh well I guess your right. I feel abit better now,0
Getting my self a nice cup of tea and turn on some music,1
YAY mom bought me the Sakura bodyshop lotion!  &lt;3,0
says everyone was busy  http://plurk.com/p/rou4v,0
"@amiong factory ng Elmer's? hihihi. sorry, corny! baka si ate ruby, alam!",-1
@xthemusic did you drink too much? the best cure is a fry up,0
"@hellivina you work really hard so, sometimes you need a break, haha.  so, yeah...just let me know if you need help in anythin'.",1
"Zelda Fans!!! pand_i - Zelda: The minnish cap, and a want for more music taste: Zelda = epic  I&amp;#.. http://tinyurl.com/d7jvop",0
@TweetNewz Good prices for bulk SMS and Premium SMS too  http://promotion.itagg.com,1
Eminem 3AM ... Freaking Awsome!!! ... Im Going Back Too... Seams Like Something big is inside me... and no...is not a Alien,1
@daxxbondoc thanks Daxx you too!  God Bless you brother!,1
"@jason_2008 Well, having to revise them!  Was to do some more gardening, now, I guess hoovering and some warcraft  Not played in a week !",0
@DJWiLLGATES,0
@emmyrossum ah  Hate it when that happens! The Race to Erase MS is this week. Are you going?,-1
"@SteffaniYu haha! i see...  go, wear BLUE! ) heey, ur watching JONAS! hahaha ) haven't watched any ep yet.. hope it shows here soon!:p",1
"@gi_ri_ja good morning, It's nice to see you!",1
@magullo thank you alot,1
I just got twitter for my palm  &lt;3,1
@zhayrar Aw you are and you're welcome,1
"@darrenporter Hehe you're right, I'm not daft  May is a good month to be on a French contract!",1
@hot30 can you please have a short stakc competition,0
@prwebmobilenews Looking for a new SMS sending solution? http://promotion.itagg.com Get ï¿½6 FREE SMS with every iTAGG!,0
Happy Meal - B.O.B. toy  http://tinyurl.com/cjtqaf,1
@underhill70 oh that totally works too,1
"So happy that it's FINALLY May!    The Indy 500.  Was there for the horrors of 1973, yet I still remain held captive by Indy's spirit...",1
@tashkaa  hey are you there?Oyy i geas you sleep...,0
@gneitzer I thought every weekend was a long weekend in California,0
But on the bright side...no school,1
@cosmicgirlie good luck!! How exciting,1
@Anthaman can u follow me please,0
"@aplusk and Amanda Peet in A lot Like Love. Loves it.. Classic, really",1
lol haha very funnyyy lol im talking to my bestfriend ashleyyyy!!!,0
THiNKiNG 0f HiM  &lt;3,0
@bbrooke yeah surrrrrously. we win,1
@rhettroberts sexxxxxxxy  I had a silly weekend with my bff =P Fun times! Haha,1
is sitting in her nan's bathroom dying her hair for the x factor auditions tomorrow,0
Waking up early to go to the gym,0
talking to nat,0
@codingvictim nice to have you back,1
"@kyleandjackieo or, Green Day: boulevard of broken dream, Hinder: lips of an angel, Howie Day: collide - that was such a nice song",1
@nicurrr over herrreeeee,0
ITO EN Tea Apple IS DELICIOUS!!!!!!!!!! (looks like I need to go to Don Quihote to buy more!!) goodnight,1
Having rice crispies this morning  Brings back some good memories!,1
"New job today, wish me luck peeps",1
"@charelblessed haha, it's okay to be different!",0
@kelliekado Happy Birthday! I hope you are doing well and had a great Birthday day,1
Been invited to join a group in Second Life called &quot;Ballistic Autistics&quot;.  Cute name.,1
@wahliaodotcom Thanks for that!,1
That's the Birthday Boy's iPod Touch and DSi set-up and sorted. Just to think I would have been happy with a ball + boots at that age!,1
@bjamesmusic have a safe ride up the coast. Don't be going 90 even though you can.  when its windy just smile cuz u know u have it better.,1
@CarlosPoulet Are you a night owl or what? Always on here as the same time as myself  Enjoy your scifi show.,1
Enjoying time with the g/f,1
@CHIOMA_ yeeeee  Haha. The funniest thing is when dudes that cant ball bring their hot gfs along so they can watch them get murked!,1
"@GJvManen Nope, kicked that habit more then a year ago",0
"At work surprisingly happy all things considered, ahhhh loveliness",1
@interpunkt wow that was easy! Thank you,1
back home. man im hungry. getting ready..shopping,0
9. shopping 10. Latte with my sis 11. Friday- Meets at the FAU 12. Fire- Steet- Party  13. slowmotion in the park 13. partying my bday,0
working on short story...totally loving one of my secondary characters,1
"@Trekkygeek Aye, May the 4th be with you",0
"@mzjennx uhh, congrats for your two years anniversary",1
"at dads, watching some mtv and am going on sims2 in a minutee",0
